ID,lat,lng,Severity,Weather Condition,Visibility (mi),Wind Speed (mph),Precipitation (in),hour,day,month,Description
A-3771005,39.68874,-104.97125,2,Fair,10,5,0,18,10,12,Between University Blvd/Exit 205 and CO-2/Colorado Blvd/Exit 204 - Accident. Roadway reduced to 1 lane.
A-3771007,39.63702,-104.90873,3,Fair,10,5,0,18,10,12,Closed between CO-88/Belleview Ave/Exit 199 and US-285/Hampden Ave/Exit 201 - Road closed due to accident. Road marking work.
A-3771011,37.31266,-106.96536,3,Fair,10,0,0,19,10,12,Closed at Del Norte - Road closed due to accident.
A-3771012,37.32851,-106.95667,3,Fair,10,0,0,19,10,12,Closed at US-84 - Road closed due to accident.
A-3772467,39.61985,-104.89914,2,Fair,10,10,0,6,11,12,At CO-88/Belleview Ave/Exit 199 - Accident.
A-3772468,39.7802,-104.93225,2,Fair,10,5,0,7,11,12,At Dahlia St/Exit 277 - Accident.
A-3772469,39.93352,-105.12464,2,Fair,10,5,0,7,11,12,At 96th St/Storagetek Dr - Accident.
A-3772470,39.93352,-105.12464,2,Fair,10,5,0,7,11,12,At 96th St/Storagetek Dr - Accident.
A-3772476,39.2872,-103.78772,2,Fair,10,10,0,9,11,12,At CR-118/Exit 354 - Accident.
A-3772477,39.72542,-105.02212,2,Fair,10,5,0,9,11,12,At CO-88/Federal Blvd - Accident.
A-3772478,39.61985,-104.89914,2,Fair,10,0,0,11,11,12,At CO-88/Belleview Ave/Exit 199 - Accident.
A-3772480,40.36884,-105.48226,2,Fair,10,5,0,14,11,12,At CR-47 - Accident.
A-3772482,40.36884,-105.48226,2,Fair,10,5,0,14,11,12,At Fish Creek Rd - Accident.
A-3772496,39.87029,-104.98748,2,Fair,10,25,0,18,11,12,At Thornton Pky/Exit 220 - Accident.
A-3772503,39.91645,-105.09438,1,Fair,10,20,0,19,11,12,At US-36/Denver-Boulder Tpke - Accident.
A-3774235,39.73597,-105.0144,2,Fair,10,20,0,5,12,12,At US-40/CO-33/Colfax Ave/Exit 210 - Accident.
A-3774236,39.72279,-105.01065,2,Fair,10,25,0,6,12,12,At US-6/6th Ave/Exit 209 - Accident.
A-3774244,39.52397,-107.777,3,Light Snow,0,5,0,9,12,12,Closed between CO-13/Taughenbaugh Blvd/Exit 90 and CR-240/Exit 105 - Road closed due to accident.
A-3774245,39.52023,-107.79051,3,Light Snow,0,5,0,8,12,12,Closed at CO-13/Taughenbaugh Blvd/Exit 90 - Road closed due to accident.
A-3774246,39.6298,-104.90516,2,Fair,10,10,0,8,12,12,At I-225 - Accident.
A-3774248,39.7802,-104.93225,2,Fair,10,10,0,9,12,12,At Dahlia St/Exit 277 - Accident.
A-3774261,39.64528,-104.91378,2,Fair,10,0,0,13,12,12,At US-285/Hampden Ave/Exit 201 - Accident.
A-3774265,39.68065,-104.11356,3,Fair,10,15,0,20,12,12,Closed between US-36/Exit 316 and Cedar St/Exit 328 - Road closed due to accident. Road marking work.
A-3774266,39.6187,-104.04314,3,Fair,10,15,0,20,12,12,Closed at CR-201/Peoria Rd/Exit 322 - Road closed due to accident. Road marking work.
A-3774276,39.82018,-104.97841,2,Fair,10,20,0,17,12,12,At I-25/Exit 5 - Accident.
A-3774278,39.81822,-104.98177,2,Fair,10,20,0,17,12,12,Between Pecos St/Exit 4 and I-270/Exit 6 - Accident. Left lane blocked.
A-3774284,38.25632,-104.60663,1,Fair,10,0,0,18,12,12,Between Santa Fe Ave/Ilex St/Exit 98 and 1st St/Exit 98 - Accident. Lane blocked.
A-3774285,39.81822,-104.98177,1,Fair,10,20,0,17,12,12,Between I-25/Exit 5 and I-270/Exit 6 - Accident. Left lane blocked.
A-3774287,39.79703,-105.04783,2,Fair,10,20,0,18,12,12,At CO-95/Sheridan Blvd/Exit 1 - Accident.
A-3774289,39.79635,-105.05264,2,Fair,10,15,0,19,12,12,Between CO-121/Wadsworth Ave/Exit 1 and US-287/Federal Blvd/Exit 3 - Accident. Left lane blocked.
A-3774302,39.79635,-105.05264,1,Fair,10,0,0,19,12,12,Between CO-95/Sheridan Blvd/Exit 1 and US-287/Federal Blvd/Exit 3 - Accident. Left lane blocked.
A-3774303,39.68065,-104.11356,3,Fair,10,10,0,22,12,12,Closed between US-36/Exit 316 and Cedar St/Exit 328 - Road closed due to accident. Road marking work.
A-3774304,39.6187,-104.04314,3,Fair,10,10,0,22,12,12,Closed at CR-201/Peoria Rd/Exit 322 - Road closed due to accident. Road marking work.
A-3776030,40.23032,-104.98026,2,Fair,10,0,0,7,13,12,At CO-66/Exit 243 - Accident.
A-3776039,39.77021,-104.9917,2,Fair,10,20,0,8,13,12,At I-70/Exit 214 - Accident.
A-3776047,39.61844,-104.89866,2,Fair,10,5,0,8,13,12,At Orchard Rd/Exit 198 - Accident.
A-3776060,39.64507,-106.38209,3,Heavy Snow,0,20,0.02,12,13,12,At Vail Rd/Exit 176 - Accident.
A-3776066,39.78465,-104.98937,2,Fair,10,20,0,13,13,12,At I-70/Exit 214 - Accident.
A-3776067,39.77506,-104.85718,2,Fair,10,30,0,13,13,12,At Havana Street/Exit 280 - Accident.
A-3776077,38.22087,-103.7307,2,Fair,10,20,0,15,13,12,At N Colorado St/Railroad Ave - Accident.
A-3776078,39.78553,-105.08371,2,Fair,10,15,0,15,13,12,At CO-121/Wadsworth Blvd/Exit 269 - Accident.
A-3776082,39.78465,-104.98937,2,Fair,30,10,0,16,13,12,At I-70/Exit 214 - Accident.
A-3776086,39.62199,-106.0731,1,Light Snow,0,5,0.02,22,13,12,At US-6/CO-9/Exit 205 - Accident. Lane blocked.
A-3776087,39.19585,-104.853,2,Fair,10,0,0,18,13,12,At Upper Lake Gulch Rd/Exit 172 - Accident.
A-3776092,39.77506,-104.85718,2,Fair,10,10,0,18,13,12,At Havana Street/Exit 280 - Accident.
A-3776099,39.77834,-104.89542,2,Fair,30,10,0,19,13,12,At Quebec St/Exit 278 - Accident.
A-3776104,38.0977,-103.8307,2,Fair,10,5,0,22,13,12,At CO-207/Park St - Accident.
A-3776107,39.72279,-105.01065,2,Fair,10,5,0,22,13,12,At US-6/6th Ave/Exit 209 - Accident.
A-3777547,39.76332,-105.58064,2,Light Snow,0,10,0.02,7,14,12,At CR-275/Exit 238 - Accident.
A-3777582,38.44467,-105.14202,2,Fair,10,5,0,12,14,12,At MacKenzie Ave - Accident.
A-3777585,38.435904,-105.107785,2,Fair,10,5,0,11,14,12,At CR-67/Phantom Canyon Rd - Accident. Vehicle fire.
A-3777586,39.15218,-104.85794,2,Fair,10,15,0,11,14,12,At Greenland Rd/Exit 167 - Accident.
A-3777593,39.60797,-106.08053,3,Light Snow,0,15,0,19,14,12,Closed at US-6/CO-9/Exit 205 - Road closed due to accident. Road marking work.
A-3777615,40.60477,-105.00121,2,Light Snow,0,5,0.01,14,14,12,At Mountain Vista Dr/Exit 271 - Accident.
A-3777622,39.18044,-104.85028,2,Fair,10,5,0,16,14,12,At County Line Rd/Exit 163 - Accident.
A-3777630,39.77994,-104.97248,2,Fair,10,5,0,17,14,12,At Washington St/Exit 275A - Accident.
A-3777631,39.67759,-105.93947,3,Light Snow,0,15,0,19,14,12,Closed at US-6/CO-9/Exit 205 - Road closed due to accident. Road marking work.
A-3777632,39.31624,-106.05716,2,Light Snow,5,5,0,22,14,12,At CR-10/Park Hill Rd - Accident.
A-3777633,39.31624,-106.05716,2,Light Snow,0,5,0,20,14,12,At CR-850/Blue Lakes Rd - Accident.
A-3777634,39.34785,-106.05474,2,Light Snow,0,10,0.03,18,14,12,At CR-10/Park Hill Rd - Accident. Single alternate lane traffic.
A-3777635,39.31292,-106.05911,2,Light Snow,0,10,0.03,18,14,12,At CR-850/Blue Lakes Rd - Accident. Single alternate lane traffic.
A-3777640,39.60797,-106.08053,3,Light Snow,5,10,0,19,14,12,Closed at US-6/CO-9/Exit 205 - Road closed due to accident.
A-3777642,40.91621,-103.68877,2,Fair,10,5,0,21,14,12,At Colorado/Nebraska State Line - Accident.
A-3777643,40.91621,-103.68877,2,Fair,10,5,0,21,14,12,At CR-120 - Accident.
A-3777645,40.99182,-103.68776,3,Fair,10,0,0,19,14,12,Closed at Colorado/Nebraska State Line - Road closed due to accident.
A-3777649,40.97023,-103.68731,2,Fog,0,0,0,20,14,12,At Colorado/Nebraska State Line - Accident. Single alternate lane traffic.
A-3777650,41.00088,-103.68775,2,Fog,0,0,0,20,14,12,At Peetz - Accident. Single alternate lane traffic.
A-3777652,39.38498,-106.05687,3,Light Snow,5,5,0.01,20,14,12,Closed between S Main St and CR-10/Park Hill Rd - Road closed due to accident. Winter storm.
A-3777653,39.2911,-106.0666,3,Light Snow,5,5,0.01,20,14,12,Closed between CR-10/Park Hill Rd and S Main St - Road closed due to accident. Winter storm.
A-3777654,41.00157,-103.68775,2,Fair,10,5,0,21,14,12,At Peetz - Accident. Single alternate lane traffic.
A-3777655,39.2911,-106.0666,2,Light Snow,5,5,0,22,14,12,Between CR-10/Park Hill Rd and S Main St - Accident. Single alternate lane traffic.
A-3777656,40.97023,-103.68731,2,Fair,10,5,0,21,14,12,At Colorado/Nebraska State Line - Accident. Single alternate lane traffic.
A-3777659,41.00157,-103.68775,3,Fog,0,5,0,22,14,12,Closed at Peetz - Road closed due to accident.
A-3777660,39.2911,-106.0666,2,Light Snow,5,5,0,22,14,12,Between CR-10/Park Hill Rd and S Main St - Accident. Single alternate lane traffic.
A-3778729,37.63094,-104.76767,2,Light Snow,0,0,0.01,6,15,12,At I-25-BL/Exit 52 - Accident.
A-3778745,37.22874,-104.49215,2,Fair,5,5,0,9,15,12,At El Moro Rd/Exit 18 - Accident.
A-3778748,38.06718,-104.71224,2,Light Snow,5,5,0,10,15,12,At Exit 83 - Accident.
A-3778749,38.06724,-104.71243,2,Light Snow,5,5,0,10,15,12,At CR-345/Exit 77 - Accident.
A-3778750,38.06718,-104.71224,2,Light Snow,0,5,0,11,15,12,At Exit 83 - Accident.
A-3778751,37.63082,-104.76795,2,Heavy Snow,0,10,0.01,11,15,12,At CO-10/Exit 50 - Accident.
A-3778754,37.72112,-104.82224,2,Heavy Snow,0,10,0,11,15,12,At Butte Rd/Exit 59 - Accident.
A-3778755,37.7211,-104.82223,2,Heavy Snow,0,10,0,11,15,12,At Butte Rd/Exit 59 - Accident.
A-3778756,37.72112,-104.82224,2,Heavy Snow,0,10,0,11,15,12,At Butte Rd/Exit 59 - Accident.
A-3778760,39.36824,-104.86484,2,Light Snow,5,0,0,17,15,12,At Wilcox St/Plum Crk Pky/Exit 181 - Accident.
A-3778761,39.40987,-104.86633,2,Fair,10,0,0,17,15,12,At Founders Pky/Exit 184 - Accident.
A-3778762,39.23155,-104.87775,2,Fair,10,0,0,17,15,12,At Greenland Rd/Exit 167 - Accident.
A-3778766,39.77652,-104.87605,2,Fair,10,5,0,18,15,12,At Havana Street/Exit 280 - Accident.
A-3778767,38.23235,-104.61389,2,Light Snow,0,5,0.03,18,15,12,At Indiana Ave/Exit 96 - Accident.
A-3778774,39.8204,-104.97849,2,Fair,10,5,0,22,15,12,At I-25/Exit 5 - Accident.
A-3779893,38.17811,-104.10968,2,Fair,10,10,0,11,16,12,At CO-167/CR-3 - Accident.
A-3779894,39.7257,-105.06052,2,Fair,10,5,0,9,16,12,At CO-121/Wadsworth Blvd - Accident.
A-3779902,39.65928,-106.63683,2,Fair,10,5,0,14,16,12,At Beaver Creek Rd/Exit 163 - Accident.
A-3779903,39.73597,-105.0144,2,Fair,10,5,0,14,16,12,At US-40/CO-33/Colfax Ave/Exit 210 - Accident.
A-3779904,39.61844,-104.89866,2,Fair,10,5,0,14,16,12,At Orchard Rd/Exit 198 - Accident.
A-3779908,39.93352,-105.12464,1,Fair,30,0,0,17,16,12,At 96th St/Storagetek Dr - Accident.
A-3779909,40.18751,-104.98004,2,Fair,10,5,0,16,16,12,At CO-66/Exit 243 - Accident.
A-3779910,39.19577,-104.85322,2,Fair,10,0,0,17,16,12,At Greenland Rd/Exit 167 - Accident.
A-3779924,39.92445,-105.1112,1,Fair,30,5,0,19,16,12,At Wadsworth Pky/CO-121/CO-128 - Accident.
A-3779926,39.88473,-104.98744,2,Fair,30,5,0,19,16,12,At 104th Ave/Exit 221 - Accident.
A-3781260,39.56357,-104.88831,2,Fair,10,5,0,14,17,12,At Quebec St - Accident.
A-3781261,39.23155,-104.87775,2,Fair,10,0,0,14,17,12,At Greenland Rd/Exit 167 - Accident.
A-3781262,39.72603,-104.82459,2,Fair,10,5,0,15,17,12,At CO-30/6th Ave/Exit 9 - Accident.
A-3781263,39.89933,-104.98773,2,Fair,10,0,0,15,17,12,At CO-128/120th Ave/Exit 223 - Accident.
A-3781267,39.83049,-105.00511,1,Fair,10,0,0,16,17,12,At Pecos St - Accident.
A-3781268,39.89661,-104.84736,2,Fair,10,10,0,17,17,12,At CO-2/Exit 16 - Accident.
A-3781269,39.87029,-104.98748,2,Fair,10,0,0,18,17,12,At Thornton Pky/Exit 220 - Accident.
A-3781273,39.91645,-105.09438,1,Fair,10,5,0,18,17,12,At US-36/Denver-Boulder Tpke - Accident.
A-3781276,39.78361,-105.09658,2,Fair,10,5,0,19,17,12,At CO-121/Wadsworth Blvd/Exit 269 - Accident.
A-3782574,39.68754,-104.99196,3,Fair,10,5,0,3,18,12,Closed at W Florida Ave - Road closed due to accident. Road marking work.
A-3782576,39.72306,-105.01074,2,Fair,10,5,0,6,18,12,At US-6/6th Ave/Exit 209 - Accident.
A-3782577,39.72279,-105.01065,2,Fair,10,5,0,6,18,12,At US-6/6th Ave/Exit 209 - Accident.
A-3782578,39.72557,-105.06053,2,Fair,10,5,0,7,18,12,At CO-95/Sheridan Blvd - Accident.
A-3782579,39.18045,-104.85008,2,Fair,10,10,0,7,18,12,At Greenland Rd/Exit 167 - Accident.
A-3782583,39.7719,-104.82033,2,Fair,10,10,0,8,18,12,At I-225 - Accident.
A-3782587,39.64518,-104.91407,2,Fair,10,5,0,10,18,12,At I-225 - Accident.
A-3782588,39.63217,-104.90596,2,Fair,10,5,0,10,18,12,At I-225 - Accident.
A-3782594,39.57867,-104.87544,2,Fair,10,5,0,12,18,12,At Dry Creek Rd/Exit 196 - Accident.
A-3782600,38.3145,-104.66463,2,Fair,10,0,0,14,18,12,At CO-45/N Pueblo Blvd - Accident.
A-3782602,39.15218,-104.85794,2,Fair,10,10,0,14,18,12,At Greenland Rd/Exit 167 - Accident.
A-3782606,40.02941,-104.98082,2,Fair,10,0,0,16,18,12,At CO-7/Exit 229 - Accident.
A-3782607,39.78544,-105.08326,2,Fair,10,10,0,16,18,12,At CO-121/Wadsworth Blvd/Exit 269 - Accident.
A-3782611,39.95073,-105.15447,2,Fair,10,10,0,16,18,12,At Flatiron Cir - Accident.
A-3782612,40.40187,-104.99355,2,Fair,10,5,0,17,18,12,At CO-402/Exit 255 - Accident.
A-3782613,39.77999,-104.9519,2,Fair,10,10,0,18,18,12,At Steele St - Accident.
A-3782616,39.72543,-105.09776,2,Fair,10,10,0,17,18,12,At CR-31 - Accident.
A-3782617,39.79792,-105.05309,2,Fair,10,5,0,19,18,12,At Ralston Rd/W 58th Ave - Accident.
A-3782618,39.77995,-104.94445,2,Fair,10,5,0,19,18,12,At Colorado Blvd/Exit 276 - Accident. Two lanes blocked.
A-3782627,39.78544,-105.08326,2,Fair,10,5,0,18,18,12,At CO-121/Wadsworth Blvd/Exit 269 - Accident.
A-3782629,39.64518,-104.91407,2,Fair,10,5,0,18,18,12,At I-225 - Accident.
A-3782630,39.93352,-105.12464,2,Fair,10,5,0,19,18,12,At 96th St/Storagetek Dr - Accident.
A-3782643,37.95773,-104.79961,2,Fair,10,5,0,22,18,12,At Graneros Rd/Exit 71 - Accident.
A-3784107,40.30296,-104.98074,2,Fair,10,0,0,6,19,12,At CR-34/Exit 245 - Accident.
A-3784119,39.85574,-104.98716,2,Fair,30,0,0,11,19,12,At 84th Ave/Exit 219 - Accident.
A-3784122,39.74985,-105.01742,2,Fair,10,5,0,13,19,12,At 23rd Ave/Exit 211 - Accident.
A-3784132,39.23155,-104.87775,2,Fair,10,10,0,14,19,12,At Greenland Rd/Exit 167 - Accident.
A-3784133,39.89933,-104.98773,2,Fair,10,10,0,15,19,12,At CO-128/120th Ave/Exit 223 - Accident.
A-3784136,39.23155,-104.87775,2,Fair,10,5,0,15,19,12,At Greenland Rd/Exit 167 - Accident.
A-3784145,39.76335,-104.78438,2,Fair,10,10,0,17,19,12,At CO-32/Tower Rd/Exit 286 - Accident.
A-3784146,39.33985,-104.87577,2,Fair,10,0,0,17,19,12,At Tomah Rd/Exit 174 - Accident.
A-3784147,39.71162,-104.99944,2,Fair,10,5,0,16,19,12,At CO-26/Alameda Ave/Exit 208 - Accident.
A-3784151,39.5786,-104.87571,2,Fair,10,5,0,17,19,12,At Dry Creek Rd/Exit 196 - Accident.
A-3784154,40.47492,-104.99174,2,Fair,10,0,0,17,19,12,At CO-392/Exit 262 - Accident.
A-3784157,39.65925,-104.84138,2,Fair,10,10,0,18,19,12,Between CO-83/Parker Rd/Exit 4 and Iliff Ave/Exit 5 - Accident. Two lanes blocked.
A-3784158,39.78024,-104.9905,2,Fair,10,5,0,18,19,12,At I-25/US-87/Valley Hwy/Exit 274 - Accident.
A-3784160,39.78313,-105.00679,2,Fair,10,0,0,18,19,12,At Pecos St/Exit 273 - Accident.
A-3784173,39.12384,-104.86495,2,Fair,10,5,0,22,19,12,At CO-105/Exit 161 - Accident.
A-3785892,39.98533,-104.98784,2,Fair,10,0,0,23,19,12,At E-470/Northwest Pky - Accident.
A-3785897,39.8993,-104.98796,2,Fair,10,0,0,6,20,12,At 104th Ave/Exit 221 - Accident.
A-3785900,39.8993,-104.98796,2,Fair,10,0,0,7,20,12,At 104th Ave/Exit 221 - Accident.
A-3785905,39.18045,-104.85008,2,Fair,10,10,0,8,20,12,At Greenland Rd/Exit 167 - Accident.
A-3785913,39.6298,-104.90516,2,Fair,10,10,0,9,20,12,At I-225 - Accident.
A-3785916,40.38845,-104.99353,2,Fair,10,5,0,12,20,12,At CO-402/Exit 255 - Accident.
A-3785918,39.18045,-104.85008,2,Fair,10,0,0,12,20,12,At Greenland Rd/Exit 167 - Accident.
A-3785921,39.77994,-104.97248,2,Fair,20,5,0,13,20,12,At Washington St/Exit 275A - Accident.
A-3785922,39.74628,-105.39774,3,Fair,10,5,0,13,20,12,Closed between CO-119 and CO-58 - Road closed due to accident.
A-3785923,40.40186,-104.99326,2,Fair,10,0,0,14,20,12,At US-34/Eisenhower Blvd/Exit 257 - Accident.
A-3785928,40.40125,-104.99327,2,Fair,10,5,0,15,20,12,At US-34/Eisenhower Blvd/Exit 257 - Accident. Left lane blocked.
A-3785929,40.40125,-104.99327,1,Fair,10,5,0,15,20,12,At US-34/Eisenhower Blvd/Exit 257 - Accident. Left lane blocked.
A-3785932,39.75472,-104.82777,2,Fair,10,5,0,16,20,12,At US-40/US-287/Colfax Ave/Exit 10 - Accident.
A-3785934,40.34637,-104.98083,1,Fair,10,0,0,16,20,12,At CO-60/Exit 252 - Accident.
A-3785935,40.3616,-104.98493,3,Fair,10,0,0,16,20,12,Closed between CO-402/Exit 255 and CO-56/Exit 250 - Road closed due to accident.
A-3785938,39.78325,-105.00679,2,Fair,10,5,0,17,20,12,At Pecos St/Exit 273 - Accident.
A-3785942,39.87029,-104.98748,2,Fair,10,5,0,17,20,12,At Thornton Pky/Exit 220 - Accident.
A-3785943,39.77994,-104.97248,2,Fair,10,5,0,17,20,12,At Washington St/Exit 275A - Accident.
A-3785944,39.71172,-104.82667,2,Fair,10,5,0,17,20,12,At E Alameda Ave/Exit 8 - Accident.
A-3785948,39.89933,-104.98773,2,Fair,10,5,0,18,20,12,At CO-128/120th Ave/Exit 223 - Accident.
A-3785949,39.8993,-104.98796,2,Fair,10,5,0,18,20,12,At 104th Ave/Exit 221 - Accident.
A-3785951,39.25564,-105.96324,2,Fair,10,10,0,19,20,12,At CO-9/Main St - Accident.
A-3785956,39.25564,-105.96324,3,Fair,10,5,0,22,20,12,Closed at CO-9/Main St - Road closed due to accident.
A-3785960,39.73864,-104.51475,2,Fair,10,10,0,21,20,12,At Manila Road/Exit 299 - Accident.
A-3787342,39.26087,-105.9619,1,Fair,10,0,0,0,21,12,At CO-9/Main St - Accident.
A-3787347,39.12384,-104.86495,2,Fair,10,10,0,5,21,12,At CO-105/Exit 161 - Accident.
A-3787348,39.8204,-104.97849,2,Fair,10,5,0,5,21,12,At I-25/Exit 5 - Accident.
A-3787350,39.75749,-104.7673,2,Fair,10,15,0,7,21,12,At US-287/US-40/Exit 288 - Accident.
A-3787359,38.76197,-104.75413,2,Fair,10,5,0,10,21,12,At CO-83/S Academy Blvd - Accident.
A-3787360,39.19585,-104.853,2,Fair,10,5,0,11,21,12,At Upper Lake Gulch Rd/Exit 172 - Accident.
A-3787361,39.8703,-104.9877,2,Fair,30,0,0,12,21,12,At Thornton Pky/Exit 220 - Accident.
A-3787362,40.47492,-104.99174,2,Fair,10,5,0,12,21,12,At CO-392/Exit 262 - Accident.
A-3787363,40.4749,-104.99205,2,Fair,10,5,0,12,21,12,At Crossroads Blvd/Exit 259 - Accident.
A-3787367,39.12382,-104.86469,2,Fair,10,5,0,13,21,12,At County Line Rd/Exit 163 - Accident.
A-3787368,39.81286,-104.98305,2,Fair,30,5,0,13,21,12,At I-76/Exit 216 - Accident.
A-3787373,39.15218,-104.85794,2,Fair,10,10,0,14,21,12,At Greenland Rd/Exit 167 - Accident.
A-3787374,39.7749,-104.8572,2,Fair,10,5,0,14,21,12,At Peoria St/Exit 281 - Accident.
A-3787378,39.77834,-104.89542,2,Fair,30,10,0,16,21,12,At Quebec St/Exit 278 - Accident.
A-3787379,39.88472,-104.98766,2,Fair,30,10,0,16,21,12,At 104th Ave/Exit 221 - Accident.
A-3787380,39.85115,-104.98616,2,Fair,10,15,0,18,21,12,At 84th Ave/Exit 219 - Accident. Two lanes blocked.
A-3787381,39.59195,-104.88308,2,Fair,10,10,0,18,21,12,At CO-88/Arapahoe Rd/Exit 197 - Accident.
A-3787383,39.84234,-104.98427,2,Fair,30,0,0,19,21,12,At US-36/Exit 217 - Accident.
A-3787385,38.27458,-104.51872,2,Fair,10,0,0,22,21,12,At CO-47/CO-96 - Accident.
A-3787386,38.27439,-104.51998,3,Fair,10,5,0,21,21,12,Closed at Paul Harvey Blvd - Road closed due to accident.
A-3788353,39.47887,-104.8724,2,Fair,10,5,0,23,21,12,At Oak Ln/Exit 190 - Accident.
A-3788356,38.0147,-104.7436,2,Fair,10,5,0,1,22,12,At Exit 83 - Accident.
A-3788359,40.09562,-104.98018,3,Fair,10,0,0,8,22,12,Closed at CO-119/Exit 240 - Road closed due to accident.
A-3788360,40.09562,-104.98018,3,Fair,10,0,0,9,22,12,Closed at CO-119/Exit 240 - Road closed due to accident.
A-3788363,39.31275,-104.88526,2,Fair,10,0,0,14,22,12,At Wilcox St/Plum Crk Pky/Exit 181 - Accident.
A-3788365,39.76021,-105.00605,2,Fair,10,5,0,14,22,12,At 20th St/Exit 212 - Accident.
A-3788370,39.74984,-105.01722,2,Fair,30,0,0,17,22,12,At 23rd Ave/Exit 211 - Accident.
A-3788371,39.84236,-104.98402,2,Fair,30,0,0,17,22,12,At 84th Ave/Exit 219 - Accident.
A-3788372,39.72279,-105.01065,2,Fair,30,0,0,17,22,12,At US-6/6th Ave/Exit 209 - Accident.
A-3788373,39.78465,-104.98937,2,Fair,30,0,0,19,22,12,At I-70/Exit 214 - Accident.
A-3789602,39.62849,-106.05301,3,Fair,5,0,0,10,3,10,Closed at Evergreen Rd/Lake Dillon Dr - Road closed due to accident.
A-3789603,39.63137,-106.0473,3,Fair,5,0,0,10,3,10,Closed between Evergreen Rd/Lake Dillon Dr and Dillon Dam Rd - Road closed due to accident.
A-3789617,40.17084,-104.37216,2,Fair,10,10,0,12,3,10,At CR-73/Exit 48 - Accident.
A-3789623,39.740314,-104.82522,3,Fair,10,10,0,13,3,10,Closed between US-40/US-287/Colfax Ave/Exit 10 and I-70/US-36/Exit 12 - Road closed due to accident.
A-3789638,39.685728,-104.965136,1,Fair,10,10,0,19,3,10,At University Blvd/Exit 205 - Accident. Left lane blocked.
A-3789645,39.72889,-105.01489,1,Fair,10,10,0,17,3,10,At US-6/6th Ave/Exit 209 - Accident. Left lane blocked.
A-3789646,40.08309,-104.98024,2,Fair,10,5,0,16,3,10,At CO-52/Exit 235 - Accident.
A-3789649,39.757849,-105.009016,1,Fair,10,5,0,19,3,10,At 20th St/Exit 212 - Accident. Right lane blocked.
A-3789654,40.08309,-104.98024,2,Fair,10,5,0,18,3,10,At CO-52/Exit 235 - Accident.
A-3789655,40.087175,-104.98066,2,Fair,10,5,0,18,3,10,At CO-52/Exit 235 - Accident.
A-3789658,38.345901,-104.62002,2,Fair,10,10,0,17,3,10,At Pace Rd/Exit 104 - Accident.
A-3789663,39.771929,-104.822968,2,Fair,10,15,0,20,3,10,At I-225 - Accident.
A-3789668,39.772449,-104.828944,2,Fair,10,15,0,19,3,10,At I-225 - Accident. Right lane blocked.
A-3789670,39.772449,-104.828944,1,Fair,10,15,0,21,3,10,At I-225 - Accident. Right lane blocked.
A-3789674,39.772449,-104.828944,2,Fair,10,15,0,20,3,10,At I-225 - Accident. Right lane blocked.
A-3789676,39.64854,-104.916,2,Fair,10,10,0,22,3,10,At I-225 - Accident. Right lane blocked.
A-3791015,39.64854,-104.916,1,Fair,10,10,0,23,3,10,At I-225 - Accident. Right lane blocked.
A-3791020,39.73479,-105.01503,2,Fair,10,0,0,6,4,10,At US-40/CO-33/Colfax Ave/Exit 210 - Accident.
A-3791021,39.76606,-104.8275,2,Fair,10,5,0,6,4,10,Ramp to I-70 Eastbound - Accident.
A-3791027,39.7783,-104.898069,2,Fair,10,0,0,6,4,10,At I-270/Exit 279 - Accident.
A-3791028,39.77815,-104.89465,1,Fair,10,0,0,8,4,10,At I-270/Exit 279 - Accident. Lane blocked.
A-3791029,39.76502,-104.82751,1,Fair,10,0,0,7,4,10,At I-70/US-36/Exit 12 - Accident. Right lane blocked.
A-3791030,40.00029,-104.98236,2,Fair,5,0,0,7,4,10,At I-25/US-87 - Accident. Lane blocked.
A-3791049,39.68491,-104.95385,2,Fair,10,5,0,10,4,10,At University Blvd/Exit 205 - Accident. Left lane blocked.
A-3791052,39.70473,-105.19299,1,Fair,10,0,0,11,4,10,At I-70/US-6 - Accident. Center lane blocked.
A-3791056,39.16523,-104.85329,2,Fair,10,15,0,11,4,10,At County Line Rd/Exit 163 - Accident.
A-3791058,38.84616,-104.83101,1,Fair,10,15,0,11,4,10,At Uintah St/Exit 143 - Accident. Right lane blocked.
A-3791059,39.49218,-104.87318,2,Fair,10,15,0,11,4,10,At Ridgegate Pkwy/Exit 192 - Accident.
A-3791062,39.51771,-104.8673,1,Fair,10,25,0,12,4,10,At Ridgegate Pkwy/Exit 192 - Accident. Right lane blocked.
